CUST_NO,PRODUCT,DEALERSHIP,PAYMENT_DESC,PROMO_ID,DATE_ID,TRANSACTION_DATE,TRANSACTION_ID,EMPLOYEE_ID,TIME_KEY,SELLING_PRICE,DELIVERY_CHARGES,QUANTITY,DISCOUNT,HOLDBACK,REBATE
6281,86537,26,Cash,115,2452631,01/16/2005 00:00:00,1046941,86499,110331,2034.68,45.00,1,0.000000,56.25,33.75
3615,86505,10,Cash,115,2452631,01/16/2005 00:00:00,1047051,86461,124914,694.73,6.70,1,15.721135,16.75,10.05
5180,86521,10,Lease,115,2452631,01/16/2005 00:00:00,1047304,86407,105918,4650.50,42.50,1,23.051670,106.25,63.75
6281,86538,26,Bank Draft,115,2452631,01/16/2005 00:00:00,1046941,86499,153858,359.02,7.00,1,14.531660,8.75,5.25
6281,86528,26,Other,115,2452631,01/16/2005 00:00:00,1046941,86493,95219,453.31,4.25,1,19.356162,10.63,6.38
3615,86507,10,Loan,115,2452631,01/16/2005 00:00:00,1047051,86407,130103,411.32,4.50,1,1.213527,11.25,6.75
6338,86524,12,Cash,115,2452631,01/16/2005 00:00:00,1046389,86435,115256,993.78,19.00,1,16.947489,23.75,14.25
3538,86502,18,Cash,115,2452631,01/16/2005 00:00:00,1047215,86413,172715,553.73,12.10,1,1.211735,15.13,9.08
3538,86530,18,Bank Draft,115,2452631,01/16/2005 00:00:00,1047215,86413,165049,3118.89,62.00,1,12.105156,77.50,46.50
3900,86525,12,Bank Draft,115,2452631,01/16/2005 00:00:00,1046971,86435,175819,229.74,4.40,1,16.984402,5.50,3.30
4730,86510,23,Loan,115,2452631,01/16/2005 00:00:00,1047710,86458,163442,1125.11,22.40,1,12.127625,28.00,16.80
4227,86503,5,Bank Draft,115,2452631,01/16/2005 00:00:00,1046542,86459,101804,680.34,7.05,1,7.272592,17.63,10.58
3615,86532,10,Bank Draft,115,2452631,01/16/2005 00:00:00,1047051,86461,181257,205.72,2.25,1,1.213157,5.63,3.38
6281,86502,26,Bank Draft,115,2452631,01/16/2005 00:00:00,1046941,86499,71136,571.88,12.10,1,4.846939,15.13,9.08
3538,86525,18,Lease,115,2452631,01/16/2005 00:00:00,1047215,86462,100249,229.74,4.40,1,16.984402,5.50,3.30
5180,2004,10,Bank Draft,115,2452631,01/16/2005 00:00:00,1047304,86461,161713,54771.93,540.00,1,13.344736,1350.00,810.00
5180,2002,10,Cash,115,2452631,01/16/2005 00:00:00,1047304,86472,92358,50257.71,510.00,1,9.691740,1275.00,765.00
4227,2001,5,Loan,115,2452631,01/16/2005 00:00:00,1046542,86434,175801,83048.01,780.00,1,19.400568,1950.00,1170.00
6338,2003,12,Loan,115,2452631,01/16/2005 00:00:00,1046389,86435,85233,85317.59,840.00,1,13.322262,2100.00,1260.00
6338,86536,12,Loan,115,2452631,01/16/2005 00:00:00,1046389,86435,121824,1178.46,12.20,1,7.264328,30.50,18.30
6338,86530,12,Lease,115,2452631,01/16/2005 00:00:00,1046389,86435,91640,3118.89,62.00,1,12.105156,77.50,46.50
6281,86504,26,Bank Draft,115,2452631,01/16/2005 00:00:00,1046941,86493,70211,596.28,12.90,1,2.425813,16.13,9.68
4730,2004,23,Bank Draft,115,2452631,01/16/2005 00:00:00,1047710,86479,141112,54771.93,540.00,1,13.344736,1350.00,810.00
4227,2001,5,Other,115,2452631,01/16/2005 00:00:00,1046542,86431,121028,83048.01,780.00,1,19.400568,1950.00,1170.00
3538,86529,18,Loan,115,2452631,01/16/2005 00:00:00,1047215,86425,181918,1350.98,28.00,1,7.272881,35.00,21.00
4730,86521,23,Cash,115,2452631,01/16/2005 00:00:00,1047710,86458,104229,4650.50,42.50,1,23.051670,106.25,63.75
6281,86534,26,Cash,115,2452631,01/16/2005 00:00:00,1046941,86499,151623,4178.98,44.25,1,4.852006,110.63,66.38
4730,86526,23,Loan,115,2452631,01/16/2005 00:00:00,1047710,86470,173019,949.93,26.00,3,23.000400,65.00,39.00
6606,86538,19,Loan,115,2452632,01/16/2005 00:00:00,1046305,86437,144702,359.02,7.00,1,14.531660,8.75,5.25
6606,86509,19,Loan,115,2452632,01/16/2005 00:00:00,1046305,86485,173019,647.71,12.40,1,16.976127,15.50,9.30
5116,86506,6,Cash,115,2452632,01/16/2005 00:00:00,1047738,86403,73552,268.22,11.00,2,8.481262,13.75,8.25
6606,2002,19,Loan,115,2452632,01/16/2005 00:00:00,1046305,86468,92404,50257.71,510.00,1,9.691740,1275.00,765.00
5116,86509,6,Loan,115,2452632,01/16/2005 00:00:00,1047738,86403,72742,629.11,6.20,1,13.338386,15.50,9.30
5042,86538,21,Cash,115,2452632,01/16/2005 00:00:00,1047000,86447,82914,359.02,7.00,1,14.531660,8.75,5.25
6134,86533,23,Lease,115,2452632,01/16/2005 00:00:00,1047581,86421,114440,4486.68,44.25,1,13.350497,110.63,66.38
6606,86532,19,Loan,115,2452632,01/16/2005 00:00:00,1046305,86468,162939,205.72,2.25,1,1.213157,5.63,3.38
5042,86536,21,Other,115,2452632,01/16/2005 00:00:00,1047000,86447,92634,1178.46,12.20,1,7.264328,30.50,18.30
3058,86524,2,Loan,115,2452632,01/16/2005 00:00:00,1047014,86478,134152,993.78,19.00,1,16.947489,23.75,14.25
5042,86515,21,Loan,115,2452632,01/16/2005 00:00:00,1047000,86465,101050,2462.19,22.50,1,23.049645,56.25,33.75
3454,86513,25,Cash,115,2452632,01/16/2005 00:00:00,1046336,86408,71036,3294.38,34.50,1,6.061388,86.25,51.75
6545,86525,12,Lease,115,2452632,01/16/2005 00:00:00,1047251,86435,85520,114.87,4.40,2,16.984402,5.50,3.30
5116,86525,6,Cash,115,2452632,01/16/2005 00:00:00,1047738,86424,104928,229.74,4.40,1,16.984402,5.50,3.30
5042,86521,21,Lease,115,2452632,01/16/2005 00:00:00,1047000,86447,70014,4650.50,42.50,1,23.051670,106.25,63.75
3454,86524,25,Loan,115,2452632,01/16/2005 00:00:00,1046336,86452,111618,993.78,19.00,1,16.947489,23.75,14.25
6134,86506,23,Cash,115,2452632,01/16/2005 00:00:00,1047581,86421,165840,536.44,11.00,1,8.481262,13.75,8.25
5116,86530,6,Bank Draft,115,2452632,01/16/2005 00:00:00,1047738,86402,113537,3118.89,62.00,1,12.105156,77.50,46.50
3592,2001,25,Bank Draft,115,2452632,01/16/2005 00:00:00,1047732,86408,125016,83048.01,780.00,1,19.400568,1950.00,1170.00
6545,86512,12,Loan,115,2452632,01/16/2005 00:00:00,1047251,86435,145547,4302.96,45.00,1,6.051711,112.50,67.50
6545,86533,12,Loan,115,2452632,01/16/2005 00:00:00,1047251,86435,174455,4486.68,44.25,1,13.350497,110.63,66.38
3058,86527,2,Other,115,2452632,01/16/2005 00:00:00,1047014,86420,91613,873.88,17.40,1,12.129190,21.75,13.05
6606,86535,19,Cash,115,2452632,01/16/2005 00:00:00,1046305,86468,121459,359.09,3.25,1,24.245629,8.13,4.88
6545,86502,12,Bank Draft,115,2452632,01/16/2005 00:00:00,1047251,86435,160356,638.43,12.10,1,18.176020,15.13,9.08
6134,86522,23,Lease,115,2452632,01/16/2005 00:00:00,1047581,86458,104908,2600.85,53.40,1,8.494088,66.75,40.05
6606,86527,19,Lease,115,2452632,01/16/2005 00:00:00,1046305,86468,101745,873.88,17.40,1,12.129190,21.75,13.05
6134,86527,23,Bank Draft,115,2452632,01/16/2005 00:00:00,1047581,86479,142123,873.88,17.40,1,12.129190,21.75,13.05
6134,86512,23,Loan,115,2452632,01/16/2005 00:00:00,1047581,86458,143616,4302.96,45.00,1,6.051711,112.50,67.50
6606,86529,19,Cash,115,2452632,01/16/2005 00:00:00,1046305,86468,180704,450.33,28.00,3,7.272881,35.00,21.00
3454,86528,25,Cash,115,2452632,01/16/2005 00:00:00,1046336,86452,114541,453.31,4.25,1,19.356162,10.63,6.38
3058,86539,2,Bank Draft,115,2452632,01/16/2005 00:00:00,1047014,86426,180246,1674.76,18.50,1,0.000000,46.25,27.75
5042,86519,21,Lease,115,2452632,01/16/2005 00:00:00,1047000,86447,155936,2445.28,26.70,1,1.210894,66.75,40.05
2796,2001,21,Loan,115,2452632,01/16/2005 00:00:00,1047292,86447,131708,83048.01,780.00,1,19.400568,1950.00,1170.00
6606,86528,19,Loan,115,2452632,01/16/2005 00:00:00,1046305,86468,111613,453.31,4.25,1,19.356162,10.63,6.38
6545,86543,12,Bank Draft,115,2452632,01/16/2005 00:00:00,1047251,86435,173739,1120.92,10.90,1,14.486372,27.25,16.35
3592,86504,25,Cash,115,2452632,01/16/2005 00:00:00,1047732,86452,154026,596.28,12.90,1,2.425813,16.13,9.68
5042,86531,21,Loan,115,2452632,01/16/2005 00:00:00,1047000,86447,154010,350.75,3.45,1,13.306272,8.63,5.17
5042,86531,21,Bank Draft,115,2452632,01/16/2005 00:00:00,1047000,86447,110104,350.75,3.45,1,13.306272,8.63,5.17
6545,86502,12,Bank Draft,115,2452632,01/16/2005 00:00:00,1047251,86435,171028,620.28,12.10,1,14.540816,15.13,9.08
6545,86530,12,Cash,115,2452632,01/16/2005 00:00:00,1047251,86435,164543,3118.89,62.00,1,12.105156,77.50,46.50
2368,86505,20,Loan,115,2452633,01/16/2005 00:00:00,1046595,86469,83241,694.73,6.70,1,15.721135,16.75,10.05
5058,2001,28,Cash,115,2452633,01/16/2005 00:00:00,1046900,86446,144058,83048.01,780.00,1,19.400568,1950.00,1170.00
2368,86530,20,Cash,115,2452633,01/16/2005 00:00:00,1046595,86469,170243,3118.89,62.00,1,12.105156,77.50,46.50
6138,86522,22,Loan,115,2452633,01/16/2005 00:00:00,1047019,86477,75932,2627.55,26.70,1,9.707530,66.75,40.05
6552,86536,11,Bank Draft,115,2452633,01/16/2005 00:00:00,1046641,86464,164659,1178.46,12.20,1,7.264328,30.50,18.30
6552,86532,11,Cash,115,2452633,01/16/2005 00:00:00,1046641,86433,123356,205.72,2.25,1,1.213157,5.63,3.38
6552,86526,11,Lease,115,2452633,01/16/2005 00:00:00,1046641,86433,85912,2849.79,26.00,1,23.000400,65.00,39.00
1746,86537,9,Other,115,2452633,01/16/2005 00:00:00,1047652,86439,150952,2034.68,45.00,1,0.000000,56.25,33.75
6552,2002,11,Other,115,2452633,01/16/2005 00:00:00,1046641,86433,170152,50257.71,510.00,1,9.691740,1275.00,765.00
6138,86534,22,Cash,115,2452633,01/16/2005 00:00:00,1047019,86404,140023,4178.98,44.25,1,4.852006,110.63,66.38
1746,86506,9,Cash,115,2452633,01/16/2005 00:00:00,1047652,86419,183536,536.44,11.00,1,8.481262,13.75,8.25
5236,86521,27,Loan,200,2452634,01/16/2005 00:00:00,1046290,86494,72918,4650.50,42.50,1,23.051670,106.25,63.75
5236,86504,27,Cash,200,2452634,01/16/2005 00:00:00,1046290,86494,155736,596.28,12.90,1,2.425813,16.13,9.68
4480,86530,25,Lease,200,2452634,01/16/2005 00:00:00,1046366,86452,174211,3118.89,62.00,1,12.105156,77.50,46.50
6437,86534,22,Lease,200,2452634,01/16/2005 00:00:00,1046377,86471,85416,4178.98,44.25,1,4.852006,110.63,66.38
5226,86507,7,Other,200,2452634,01/16/2005 00:00:00,1046448,86481,160936,411.32,4.50,1,1.213527,11.25,6.75
4480,86509,25,Bank Draft,200,2452634,01/16/2005 00:00:00,1046366,86486,111557,666.31,12.40,1,20.613869,15.50,9.30
5535,86502,17,Loan,200,2452634,01/16/2005 00:00:00,1047584,86492,103747,596.08,12.10,1,9.693878,15.13,9.08
4480,86518,25,Loan,200,2452634,01/16/2005 00:00:00,1046366,86408,130959,2495.48,53.40,1,3.637959,66.75,40.05
5535,86529,17,Other,200,2452634,01/16/2005 00:00:00,1047584,86487,145019,1350.98,28.00,1,7.272881,35.00,21.00
5535,86532,17,Loan,200,2452634,01/16/2005 00:00:00,1047584,86487,104121,205.72,2.25,1,1.213157,5.63,3.38
5226,86526,7,Cash,125,2452634,01/16/2005 00:00:00,1046448,86453,81223,949.93,26.00,3,23.000400,65.00,39.00
4050,86515,20,Bank Draft,200,2452634,01/16/2005 00:00:00,1047689,86469,160334,2462.19,22.50,1,23.049645,56.25,33.75
5236,86533,27,Bank Draft,200,2452634,01/16/2005 00:00:00,1046290,86417,92724,4486.68,44.25,1,13.350497,110.63,66.38
4050,86513,20,Other,200,2452634,01/16/2005 00:00:00,1047689,86469,72924,3294.38,34.50,1,6.061388,86.25,51.75
5236,2004,27,Loan,200,2452634,01/16/2005 00:00:00,1046290,86494,174610,54771.93,540.00,1,13.344736,1350.00,810.00
6437,86535,22,Loan,200,2452634,01/16/2005 00:00:00,1046377,86471,72037,359.09,3.25,1,24.245629,8.13,4.88
5226,2003,7,Bank Draft,200,2452634,01/16/2005 00:00:00,1046448,86481,133429,85317.59,840.00,1,13.322262,2100.00,1260.00
3009,86538,15,Bank Draft,200,2452634,01/16/2005 00:00:00,1047755,86455,160844,359.02,7.00,1,14.531660,8.75,5.25
6437,86515,22,Cash,200,2452634,01/16/2005 00:00:00,1046377,86483,121615,2462.19,22.50,1,23.049645,56.25,33.75
4480,86514,25,Cash,200,2452634,01/16/2005 00:00:00,1046366,86452,100255,1024.78,11.20,1,1.212146,28.00,16.80
4480,2004,25,Cash,200,2452634,01/16/2005 00:00:00,1046366,86408,160705,54771.93,540.00,1,13.344736,1350.00,810.00
6437,86534,22,Bank Draft,200,2452634,01/16/2005 00:00:00,1046377,86477,90957,2089.49,44.25,2,4.852006,110.63,66.38
5226,86534,7,Loan,200,2452634,01/16/2005 00:00:00,1046448,86453,90057,4178.98,44.25,1,4.852006,110.63,66.38
6437,86509,22,Bank Draft,200,2452634,01/16/2005 00:00:00,1046377,86430,92605,629.11,12.40,1,13.338386,15.50,9.30
5535,86531,17,Other,200,2452634,01/16/2005 00:00:00,1047584,86467,181518,350.75,3.45,1,13.306272,8.63,5.17
3009,86530,15,Loan,105,2452634,01/16/2005 00:00:00,1047755,86429,103305,3118.89,62.00,1,12.105156,77.50,46.50
3009,2003,15,Bank Draft,200,2452634,01/16/2005 00:00:00,1047755,86476,92309,85317.59,840.00,1,13.322262,2100.00,1260.00
5535,86512,17,Cash,200,2452634,01/16/2005 00:00:00,1047584,86487,114915,4302.96,45.00,1,6.051711,112.50,67.50
6437,86501,22,Bank Draft,200,2452634,01/16/2005 00:00:00,1046377,86450,84207,741.38,6.90,1,20.619433,17.25,10.35
6227,86515,27,Lease,200,2452635,01/16/2005 00:00:00,1047399,86417,103932,2462.19,22.50,1,23.049645,56.25,33.75
6593,86542,18,Bank Draft,200,2452635,01/16/2005 00:00:00,1047379,86462,142001,179.52,3.50,1,14.531173,4.38,2.63
5613,2004,30,Loan,200,2452635,01/16/2005 00:00:00,1047430,86473,130420,54771.93,540.00,1,13.344736,1350.00,810.00
6236,86504,10,Cash,125,2452635,01/16/2005 00:00:00,1046402,86472,103045,596.28,12.90,1,2.425813,16.13,9.68
5613,86537,30,Lease,105,2452635,01/16/2005 00:00:00,1047430,86473,112231,2034.68,45.00,1,0.000000,56.25,33.75
2471,86525,14,Loan,200,2452635,01/16/2005 00:00:00,1046818,86451,170213,229.74,4.40,1,16.984402,5.50,3.30
6593,86532,18,Cash,200,2452635,01/16/2005 00:00:00,1047379,86425,175012,205.72,2.25,1,1.213157,5.63,3.38
5613,86514,30,Loan,200,2452635,01/16/2005 00:00:00,1047430,86497,84838,1024.78,11.20,1,1.212146,28.00,16.80
6000,86525,9,Cash,200,2452635,01/16/2005 00:00:00,1046928,86439,165014,229.74,4.40,1,16.984402,5.50,3.30
6400,86510,15,Other,200,2452635,01/16/2005 00:00:00,1047255,86476,170654,1125.11,22.40,1,12.127625,28.00,16.80
6153,2002,11,Lease,200,2452635,01/16/2005 00:00:00,1046592,86433,112229,50257.71,510.00,1,9.691740,1275.00,765.00
6153,86539,11,Other,200,2452635,01/16/2005 00:00:00,1046592,86433,134236,558.25,18.50,3,0.000000,46.25,27.75
6400,86507,15,Loan,200,2452635,01/16/2005 00:00:00,1047255,86444,92108,411.32,4.50,1,1.213527,11.25,6.75
6153,86504,11,Bank Draft,200,2452635,01/16/2005 00:00:00,1046592,86433,153432,596.28,12.90,1,2.425813,16.13,9.68
6400,86528,15,Loan,200,2452635,01/16/2005 00:00:00,1047255,86444,84159,453.31,4.25,1,19.356162,10.63,6.38
6236,2004,10,Bank Draft,200,2452635,01/16/2005 00:00:00,1046402,86448,92636,27385.97,540.00,2,13.344736,1350.00,810.00
6153,2003,11,Other,200,2452635,01/16/2005 00:00:00,1046592,86464,123229,85317.59,840.00,1,13.322262,2100.00,1260.00
6593,86519,18,Bank Draft,200,2452635,01/16/2005 00:00:00,1047379,86413,143617,2445.28,26.70,1,1.210894,66.75,40.05
6593,86507,18,Lease,200,2452635,01/16/2005 00:00:00,1047379,86425,81100,411.32,4.50,1,1.213527,11.25,6.75
2471,86518,14,Loan,200,2452635,01/16/2005 00:00:00,1046818,86480,165003,2495.48,53.40,1,3.637959,66.75,40.05
6227,86506,27,Lease,200,2452635,01/16/2005 00:00:00,1047399,86417,122540,536.44,11.00,1,8.481262,13.75,8.25
6227,86522,27,Bank Draft,200,2452635,01/16/2005 00:00:00,1047399,86417,175350,2600.85,26.70,1,8.494088,66.75,40.05
6000,86531,9,Cash,200,2452635,01/16/2005 00:00:00,1046928,86411,151941,350.75,3.45,1,13.306272,8.63,5.17
6153,86541,11,Bank Draft,200,2452635,01/16/2005 00:00:00,1046592,86433,152038,729.53,14.10,1,15.761641,17.63,10.58
6000,86525,9,Lease,200,2452635,01/16/2005 00:00:00,1046928,86439,181954,229.74,4.40,1,16.984402,5.50,3.30
6400,86504,15,Lease,200,2452635,01/16/2005 00:00:00,1047255,86455,104519,596.28,12.90,1,2.425813,16.13,9.68
5613,86542,30,Bank Draft,200,2452635,01/16/2005 00:00:00,1047430,86473,125423,179.52,3.50,1,14.531173,4.38,2.63
2471,86540,14,Bank Draft,200,2452635,01/16/2005 00:00:00,1046818,86451,144155,1171.29,22.40,1,16.953437,28.00,16.80
5007,86535,1,Lease,200,2452636,01/16/2005 00:00:00,1047223,86415,124734,359.09,3.25,1,24.245629,8.13,4.88
4986,86509,24,Cash,200,2452636,01/16/2005 00:00:00,1046646,86443,150728,678.71,6.20,1,23.039030,15.50,9.30
5007,86501,1,Other,200,2452636,01/16/2005 00:00:00,1047223,86415,145145,741.38,6.90,1,20.619433,17.25,10.35
5351,86515,29,Cash,200,2452636,01/16/2005 00:00:00,1046936,86405,110707,2462.19,22.50,1,23.049645,56.25,33.75
6169,86523,28,Lease,200,2452636,01/16/2005 00:00:00,1046800,86454,92543,2519.84,46.90,1,20.617099,58.63,35.18
5351,86539,29,Loan,200,2452636,01/16/2005 00:00:00,1046936,86496,181555,1674.76,18.50,1,0.000000,46.25,27.75
2815,86517,26,Loan,200,2452636,01/16/2005 00:00:00,1047751,86493,73857,2655.00,26.70,1,10.917274,66.75,40.05
5351,86518,29,Loan,200,2452636,01/16/2005 00:00:00,1046936,86441,114546,2495.48,53.40,1,3.637959,66.75,40.05
2815,2003,26,Lease,200,2452636,01/16/2005 00:00:00,1047751,86493,175917,85317.59,840.00,1,13.322262,2100.00,1260.00
6169,86532,28,Bank Draft,200,2452636,01/16/2005 00:00:00,1046800,86454,155646,205.72,2.25,1,1.213157,5.63,3.38
5619,86539,24,Bank Draft,200,2452636,01/16/2005 00:00:00,1047698,86443,85421,558.25,18.50,3,0.000000,46.25,27.75
4986,2003,24,Loan,125,2452636,01/16/2005 00:00:00,1046646,86443,184235,85317.59,840.00,1,13.322262,2100.00,1260.00
6169,86513,28,Lease,125,2452636,01/16/2005 00:00:00,1046800,86454,104230,3294.38,34.50,1,6.061388,86.25,51.75
5619,86535,24,Cash,200,2452636,01/16/2005 00:00:00,1047698,86482,115804,359.09,3.25,1,24.245629,8.13,4.88
6169,86516,28,Loan,200,2452636,01/16/2005 00:00:00,1046800,86454,134648,3951.87,84.60,1,3.639684,105.75,63.45
5619,86538,24,Other,200,2452636,01/16/2005 00:00:00,1047698,86482,73120,359.02,7.00,1,14.531660,8.75,5.25
4715,86525,9,Cash,200,2452636,01/16/2005 00:00:00,1047085,86419,142230,229.74,4.40,1,16.984402,5.50,3.30
2815,2003,26,Cash,200,2452636,01/16/2005 00:00:00,1047751,86499,82852,85317.59,840.00,1,13.322262,2100.00,1260.00
4715,86507,9,Cash,200,2452636,01/16/2005 00:00:00,1047085,86439,161730,411.32,4.50,1,1.213527,11.25,6.75
6169,2003,28,Other,200,2452636,01/16/2005 00:00:00,1046800,86446,182251,85317.59,840.00,1,13.322262,2100.00,1260.00
6169,86535,28,Cash,200,2452636,01/16/2005 00:00:00,1046800,86495,82323,359.09,3.25,1,24.245629,8.13,4.88
5007,86504,1,Other,200,2452636,01/16/2005 00:00:00,1047223,86415,81306,596.28,12.90,1,2.425813,16.13,9.68
4715,86504,9,Cash,200,2452636,01/16/2005 00:00:00,1047085,86419,113817,596.28,12.90,1,2.425813,16.13,9.68
6169,86524,28,Bank Draft,200,2452636,01/16/2005 00:00:00,1046800,86454,171315,993.78,19.00,1,16.947489,23.75,14.25
4985,86526,20,Cash,200,2452637,01/16/2005 00:00:00,1046897,86469,104743,2849.79,26.00,1,23.000400,65.00,39.00
6021,86537,6,Cash,200,2452637,01/16/2005 00:00:00,1047589,86402,100415,2034.68,45.00,1,0.000000,56.25,33.75
5692,86529,2,Loan,200,2452637,01/16/2005 00:00:00,1047423,86426,111712,1350.98,28.00,1,7.272881,35.00,21.00
6244,86519,20,Loan,125,2452637,01/16/2005 00:00:00,1046569,86469,103718,2445.28,26.70,1,1.210894,66.75,40.05
5912,86516,17,Loan,200,2452637,01/16/2005 00:00:00,1046399,86492,161808,3951.87,84.60,1,3.639684,105.75,63.45
5912,86527,17,Bank Draft,200,2452637,01/16/2005 00:00:00,1046399,86467,180121,873.88,17.40,1,12.129190,21.75,13.05
5296,86516,4,Lease,200,2452637,01/16/2005 00:00:00,1046468,86463,142512,3951.87,84.60,1,3.639684,105.75,63.45
4952,86510,10,Loan,200,2452637,01/16/2005 00:00:00,1047801,86461,172330,1125.11,22.40,1,12.127625,28.00,16.80
4985,86540,20,Loan,200,2452637,01/16/2005 00:00:00,1046897,86469,154852,1171.29,22.40,1,16.953437,28.00,16.80
6397,86532,8,Cash,200,2452637,01/16/2005 00:00:00,1047525,86428,180922,205.72,2.25,1,1.213157,5.63,3.38
5168,86511,8,Other,200,2452637,01/16/2005 00:00:00,1047496,86428,174257,4603.22,44.50,1,15.768463,111.25,66.75
6244,86503,20,Bank Draft,200,2452637,01/16/2005 00:00:00,1046569,86469,154440,680.34,7.05,1,7.272592,17.63,10.58
5692,86528,2,Cash,200,2452637,01/16/2005 00:00:00,1047423,86498,133927,453.31,4.25,1,19.356162,10.63,6.38
5296,86511,4,Cash,125,2452637,01/16/2005 00:00:00,1046468,86466,180628,4603.22,44.50,1,15.768463,111.25,66.75
5692,86536,2,Bank Draft,200,2452637,01/16/2005 00:00:00,1047423,86423,100938,1178.46,12.20,1,7.264328,30.50,18.30
4985,86537,20,Bank Draft,200,2452637,01/16/2005 00:00:00,1046897,86469,150652,2034.68,45.00,1,0.000000,56.25,33.75
5692,86521,2,Bank Draft,200,2452637,01/16/2005 00:00:00,1047423,86426,173419,4650.50,42.50,1,23.051670,106.25,63.75
5692,86529,2,Bank Draft,200,2452637,01/16/2005 00:00:00,1047423,86426,105917,1350.98,28.00,1,7.272881,35.00,21.00
6021,86535,6,Lease,200,2452637,01/16/2005 00:00:00,1047589,86402,111924,359.09,3.25,1,24.245629,8.13,4.88
5912,86501,17,Cash,200,2452637,01/16/2005 00:00:00,1046399,86467,95840,741.38,6.90,1,20.619433,17.25,10.35
6021,86501,6,Cash,200,2452637,01/16/2005 00:00:00,1047589,86403,150641,741.38,6.90,1,20.619433,17.25,10.35
5296,86526,4,Other,200,2452637,01/16/2005 00:00:00,1046468,86463,123408,2849.79,26.00,1,23.000400,65.00,39.00
2364,86516,21,Lease,200,2452637,01/16/2005 00:00:00,1047124,86447,123501,3951.87,84.60,1,3.639684,105.75,63.45
5692,86531,2,Lease,200,2452637,01/16/2005 00:00:00,1047423,86478,123826,350.75,3.45,1,13.306272,8.63,5.17
6021,86516,6,Loan,200,2452637,01/16/2005 00:00:00,1047589,86424,153734,3951.87,84.60,1,3.639684,105.75,63.45
4952,86515,10,Other,200,2452637,01/16/2005 00:00:00,1047801,86448,115332,2462.19,22.50,1,23.049645,56.25,33.75
5296,86530,4,Other,200,2452637,01/16/2005 00:00:00,1046468,86463,180055,3118.89,62.00,1,12.105156,77.50,46.50
5912,86515,17,Cash,200,2452637,01/16/2005 00:00:00,1046399,86467,140615,2462.19,22.50,1,23.049645,56.25,33.75
2364,2001,21,Bank Draft,200,2452637,01/16/2005 00:00:00,1047124,86465,90550,83048.01,780.00,1,19.400568,1950.00,1170.00
6397,86518,8,Bank Draft,125,2452637,01/16/2005 00:00:00,1047525,86491,184205,2495.48,53.40,1,3.637959,66.75,40.05
6397,86512,8,Lease,200,2452637,01/16/2005 00:00:00,1047525,86428,151546,4302.96,45.00,1,6.051711,112.50,67.50
5912,86517,17,Loan,200,2452637,01/16/2005 00:00:00,1046399,86487,134956,2655.00,26.70,1,10.917274,66.75,40.05
4952,86534,10,Loan,200,2452637,01/16/2005 00:00:00,1047801,86448,94421,4178.98,44.25,1,4.852006,110.63,66.38
6397,86522,8,Bank Draft,200,2452637,01/16/2005 00:00:00,1047525,86491,115539,2494.05,53.40,1,3.640324,66.75,40.05
2364,86516,21,Other,200,2452637,01/16/2005 00:00:00,1047124,86418,111016,3951.87,84.60,1,3.639684,105.75,63.45
5168,2003,8,Cash,200,2452637,01/16/2005 00:00:00,1047496,86491,180050,85317.59,840.00,1,13.322262,2100.00,1260.00
6244,86512,20,Cash,200,2452637,01/16/2005 00:00:00,1046569,86469,102933,4302.96,45.00,1,6.051711,112.50,67.50
